Campaign_ID,Customer_ID,Date,Channel,Product,Campaign_Type,Location,Customer_Segment,Customer_Age,Marketing_Spend,Impressions,Clicks,Leads,Conversions,Revenue,Purchase_Frequency,Customer_Lifetime_Value
CMP_120,CUST_0983,2026-06-19,Instagram,Packaged Foods,Conversion,Mumbai,Regular,35,8456.678210071008,24167,692,243,15,12992.178901936179,3,6074.852849682635
CMP_035,CUST_0236,2026-02-18,LinkedIn,Beverages,Awareness,Mumbai,Regular,38,55154.69592768182,145142,3796,1002,43,72180.48575736578,1,1808.5559292094108
CMP_081,CUST_0863,2026-08-19,Meta Ads,Snacks,Product Launch,Mumbai,Budget,49,68590.46248565597,170989,4821,2876,155,90851.54276423228,3,3627.7723825400676
CMP_093,CUST_0478,2026-03-30,Google Ads,Beverages,Seasonal,Pune,Regular,46,67592.15258691722,168044,6076,2063,141,170667.12505487766,1,1452.6420654600647
CMP_104,CUST_1308,2026-08-16,LinkedIn,Personal Care,Conversion,Chennai,Premium,57,72791.96255391098,425377,8034,3447,156,306992.81347511493,6,16495.143006498194
CMP_101,CUST_1174,2026-07-12,Meta Ads,Snacks,Awareness,Delhi,Regular,37,93598.35191332686,289245,9841,4456,252,249735.7763154701,8,16489.568916046162
CMP_104,CUST_0607,2026-09-23,Google Ads,Packaged Foods,Seasonal,Delhi,Budget,47,49580.45282628898,173835,6863,3079,165,156250.50264089167,4,7216.882153169077
CMP_047,CUST_0413,2026-03-05,LinkedIn,Snacks,Retargeting,Delhi,Premium,61,91157.95239370446,202781,6075,1617,76,171137.485797702,3,13545.160490985354
CMP_104,CUST_0114,2026-07-07,Instagram,Personal Care,Seasonal,Chennai,Premium,52,95816.84374640335,329756,11839,4960,286,327395.4096422855,1,2717.9443713488013
CMP_001,CUST_1035,2026-06-27,YouTube,Home Care,Conversion,Kolkata,Premium,22,33306.75683493192,217233,5733,3299,86,102873.4085509438,1,1850.2385327382974
CMP_126,CUST_0471,2026-07-27,YouTube,Home Care,Awareness,Kolkata,Premium,40,46807.28947490341,183306,3280,1688,68,81552.43113325784,7,9423.651141959812
CMP_048,CUST_0679,2026-09-28,LinkedIn,Snacks,Conversion,Bangalore,Regular,41,74201.53454004263,617174,13017,6314,280,346046.0321558092,6,9059.486809272747
CMP_072,CUST_0988,2026-06-16,Email,Beverages,Conversion,Pune,Budget,39,21957.472931247496,69242,5106,2068,247,267504.49975606543,5,5773.280008643272
CMP_060,CUST_0969,2026-04-11,LinkedIn,Personal Care,Seasonal,Delhi,Budget,31,94908.16481715425,231339,6208,3051,156,192499.56678000925,10,8871.277037029464
CMP_088,CUST_0674,2026-01-20,Instagram,Home Care,Retargeting,Kolkata,Budget,56,79663.96820769778,531345,13459,4020,235,135808.20530517842,1,758.6623950410868
CMP_143,CUST_0544,2026-06-27,Email,Personal Care,Conversion,Kolkata,Budget,42,73417.73456176894,232421,15939,8468,1076,889973.4158604703,10,20260.017547801443
CMP_016,CUST_1424,2026-09-18,LinkedIn,Snacks,Conversion,Pune,Premium,31,17737.582762863625,52410,1160,303,5,9731.296354736487,6,26881.154271766176
CMP_116,CUST_0947,2026-07-16,YouTube,Home Care,Awareness,Mumbai,Regular,60,97770.67875004506,692562,14171,4783,141,97247.38692330538,6,7459.314176496806
CMP_102,CUST_0702,2026-09-12,Google Ads,Snacks,Product Launch,Chennai,Premium,24,32968.96764293561,94537,4482,1577,112,178996.61770133796,6,21521.30914367564
CMP_040,CUST_1229,2026-06-20,LinkedIn,Packaged Foods,Conversion,Kolkata,Budget,18,10805.864423863959,65097,1546,624,18,16361.883218168667,3,6221.949749933806
CMP_006,CUST_1470,2026-07-31,Google Ads,Beverages,Product Launch,Delhi,Regular,20,34842.68410791347,90969,4282,1370,78,92299.49027233076,3,6686.488208530155
CMP_141,CUST_0648,2026-01-22,Instagram,Home Care,Awareness,Delhi,Premium,21,13828.030187336515,36002,1306,779,38,41883.87462435823,4,4279.94857254781
CMP_121,CUST_0139,2026-01-07,YouTube,Beverages,Retargeting,Bangalore,Budget,60,50764.685149758916,205109,4359,2173,92,52346.92785796653,6,2847.7772976115666
CMP_044,CUST_0347,2026-02-11,Google Ads,Home Care,Retargeting,Pune,Regular,30,58261.699445419865,233361,9083,4553,382,426430.9367414993,8,16077.979399670936
CMP_007,CUST_0542,2026-08-03,Meta Ads,Home Care,Seasonal,Kolkata,Regular,61,42860.182894792524,153654,4714,1289,63,48602.30396264549,8,6220.603246018964
CMP_126,CUST_0819,2026-02-10,LinkedIn,Home Care,Awareness,Kolkata,Budget,33,75621.75774439308,258718,6703,2172,109,111179.5098863437,2,2884.341267140619
CMP_135,CUST_1477,2026-03-10,Meta Ads,Packaged Foods,Awareness,Mumbai,Budget,33,62035.62514481019,198476,6876,3852,220,176188.17204872883,1,1356.6801042407933
CMP_149,CUST_1031,2026-03-27,Email,Beverages,Awareness,Hyderabad,Premium,55,38990.66967494801,108719,7759,2146,296,489400.30335116567,1,1551.9929330718376
CMP_127,CUST_1092,2026-07-09,Instagram,Beverages,Conversion,Bangalore,Regular,32,46227.469959411064,190214,4405,1630,78,70064.08100946085,7,13279.26912175072
CMP_025,CUST_0102,2026-05-31,Instagram,Personal Care,Awareness,Pune,Budget,37,41278.31448828254,123125,5386,2067,78,56254.63686359947,11,17221.27047472432
CMP_004,CUST_0326,2026-06-22,Google Ads,Packaged Foods,Seasonal,Mumbai,Premium,44,49096.7180802361,250654,8557,4954,423,581361.0586857706,9,26773.417223732748
CMP_069,CUST_1411,2026-02-05,YouTube,Snacks,Retargeting,Pune,Budget,50,17376.844971521954,72428,1386,768,29,15552.013806016197,2,1790.5903875871384
CMP_078,CUST_0062,2026-06-12,YouTube,Personal Care,Awareness,Delhi,Budget,42,86630.58065330984,411614,6585,1753,66,31890.40900060754,7,6070.38904307409
CMP_134,CUST_0207,2026-09-20,Google Ads,Beverages,Conversion,Kolkata,Budget,37,80764.57014972786,251909,10819,4110,391,351372.83495492546,3,5891.278606445128
CMP_131,CUST_1014,2026-05-18,Instagram,Snacks,Seasonal,Chennai,Budget,28,51777.69270272088,131050,3476,923,57,40778.97326829041,2,1129.0568656272162
CMP_034,CUST_0332,2026-07-01,LinkedIn,Beverages,Conversion,Chennai,Regular,40,55488.94152351726,212209,5566,2943,123,194378.67837710158,5,11475.973574751579
CMP_035,CUST_0438,2026-06-25,Google Ads,Personal Care,Retargeting,Delhi,Regular,29,15454.84504410839,43327,1846,674,65,74399.54884514537,2,3748.7432109259435
CMP_132,CUST_1272,2026-05-11,YouTube,Packaged Foods,Product Launch,Bangalore,Budget,32,92235.32977227679,293699,7100,2237,97,54484.77097306603,3,3769.9797647958744
CMP_078,CUST_1026,2026-02-04,Google Ads,Packaged Foods,Retargeting,Kolkata,Budget,22,15620.786422943534,81818,3693,2193,197,157024.51285159518,5,9456.758669314358
CMP_146,CUST_0827,2026-06-20,Google Ads,Home Care,Product Launch,Chennai,Premium,54,10730.035452267257,41541,2035,921,66,102626.10976385613,4,7388.824784585049
CMP_075,CUST_0363,2026-01-19,YouTube,Home Care,Seasonal,Chennai,Budget,35,45189.80512989364,113810,2692,1550,51,25730.012491347257,8,10727.661034054016
CMP_021,CUST_1189,2026-05-10,YouTube,Personal Care,Product Launch,Bangalore,Budget,35,42352.43579002503,118312,2882,915,37,18599.74022224253,1,507.1368856188601
CMP_054,CUST_0122,2026-05-04,Email,Snacks,Awareness,Chennai,Premium,33,57876.55947773322,149235,11128,4572,558,1025374.335306999,8,13483.017129885757
CMP_111,CUST_0863,2026-09-22,Email,Snacks,Conversion,Delhi,Premium,50,94368.75243938171,216289,25569,12877,1509,2830210.480813839,4,6549.539666866638
CMP_136,CUST_1088,2026-07-20,YouTube,Home Care,Seasonal,Bangalore,Budget,54,63759.703035681334,170820,3998,1519,65,36319.18902656321,1,964.0492486728448
CMP_094,CUST_1331,2026-08-14,Meta Ads,Packaged Foods,Product Launch,Mumbai,Premium,32,25779.222985075932,133168,4070,1069,84,110074.75494251703,7,11071.76280051431
CMP_021,CUST_1403,2026-09-21,LinkedIn,Packaged Foods,Retargeting,Pune,Premium,40,51657.118604313895,285621,5671,2814,108,187460.04429289763,11,25393.045995138724
CMP_070,CUST_1089,2026-01-17,YouTube,Beverages,Awareness,Delhi,Regular,22,89547.9065292467,285223,5051,2176,56,37439.946846851395,8,13852.89662672317
CMP_059,CUST_0761,2026-09-15,Email,Personal Care,Seasonal,Bangalore,Budget,64,68783.85353971599,185929,11473,6143,705,625613.4036669515,2,2160.7867698551377
CMP_064,CUST_0596,2026-03-14,Google Ads,Snacks,Seasonal,Delhi,Premium,56,87653.51197878424,370964,15908,4987,322,461316.85366686946,10,34391.493508055384
CMP_108,CUST_0801,2026-03-25,LinkedIn,Personal Care,Retargeting,Hyderabad,Regular,60,80687.02237999575,671194,14137,4374,217,353069.47611495573,8,11188.189760175184
CMP_002,CUST_0353,2026-03-28,Instagram,Home Care,Seasonal,Kolkata,Budget,42,18521.54248244661,128239,5124,2798,216,137465.62002884236,4,5488.817212899828
CMP_056,CUST_0670,2026-09-28,Email,Snacks,Awareness,Delhi,Budget,33,55406.94475187244,164565,10982,3734,438,413474.8273838248,8,6699.298700815027
CMP_054,CUST_0552,2026-01-30,LinkedIn,Snacks,Awareness,Chennai,Premium,59,62150.718863379814,389393,10925,5640,273,570371.4557588248,5,10568.542164406725
CMP_127,CUST_0474,2026-05-02,Google Ads,Beverages,Conversion,Delhi,Premium,39,52989.63901086242,356879,18628,6864,706,1040020.9745114415,1,1674.4630532321646
CMP_029,CUST_0151,2026-05-04,Instagram,Packaged Foods,Retargeting,Pune,Budget,38,64703.14927246461,260645,8474,4323,181,122659.11701383513,2,2632.056957490984
CMP_006,CUST_1379,2026-05-01,LinkedIn,Beverages,Retargeting,Delhi,Budget,55,84280.95280505951,278545,8327,3338,132,155959.80317864055,11,20880.62993593284
CMP_074,CUST_1343,2026-02-17,Google Ads,Packaged Foods,Retargeting,Chennai,Regular,37,52773.156062817085,257398,12528,5236,376,361827.46660434105,8,9819.898526532072
CMP_019,CUST_1227,2026-05-06,LinkedIn,Beverages,Conversion,Pune,Regular,40,32371.26651676845,161673,3832,1432,87,143579.08813646415,4,8518.849211251832
CMP_044,CUST_0588,2026-05-21,Instagram,Beverages,Product Launch,Delhi,Regular,50,97391.26083794962,800589,31849,18373,961,725013.3725258592,3,5368.865717945948
CMP_073,CUST_1379,2026-08-02,Meta Ads,Beverages,Retargeting,Hyderabad,Regular,49,6063.859911187899,17392,551,278,21,19078.519405361392,8,17281.903538079325
CMP_137,CUST_1187,2026-01-28,Meta Ads,Home Care,Conversion,Bangalore,Regular,43,53907.37079565004,156470,5129,1486,66,69413.74012309151,3,5387.491478814928
CMP_080,CUST_1195,2026-08-25,Email,Beverages,Conversion,Mumbai,Regular,49,47765.833084864666,201857,16036,8351,1162,1687463.8445175993,3,5970.190037554256
CMP_071,CUST_1197,2026-07-22,Email,Personal Care,Product Launch,Chennai,Budget,57,98598.81884609623,328329,31159,10235,1306,1295518.4226390894,10,11551.368991901629
CMP_086,CUST_0366,2026-04-03,Email,Personal Care,Awareness,Hyderabad,Budget,62,77943.1623249665,393269,29415,9317,1197,980933.9118552097,5,6599.472547417947
CMP_131,CUST_0037,2026-09-16,Email,Packaged Foods,Awareness,Delhi,Budget,42,59081.96267533158,381789,29562,17303,1843,1807837.297895808,7,15566.1861406327
CMP_085,CUST_0577,2026-02-21,YouTube,Packaged Foods,Awareness,Kolkata,Budget,40,17004.126372360515,94666,1710,580,17,9833.602773045906,6,3298.387330667221
CMP_138,CUST_0121,2026-05-20,Instagram,Personal Care,Seasonal,Chennai,Regular,52,5846.057322405794,15017,558,169,11,8801.978354457178,7,8610.218348349681
CMP_014,CUST_0047,2026-06-29,Meta Ads,Home Care,Seasonal,Delhi,Budget,25,42949.81918356262,266925,7449,3997,227,150868.7044649598,9,10217.616349502818
CMP_027,CUST_1372,2026-03-12,Email,Snacks,Awareness,Pune,Budget,32,10525.036129809458,39777,3874,1132,138,124096.98521998904,10,7587.0338114448405
CMP_100,CUST_0778,2026-01-02,Google Ads,Beverages,Awareness,Kolkata,Budget,34,57268.466655815384,354864,18090,6982,578,564845.1278581633,9,7101.479338364626
CMP_097,CUST_1307,2026-09-04,LinkedIn,Home Care,Seasonal,Kolkata,Budget,46,51505.76725483456,200438,4341,1675,87,78106.7537827265,11,17579.082802472552
CMP_092,CUST_1122,2026-04-28,YouTube,Personal Care,Retargeting,Hyderabad,Premium,24,88609.940929231,206721,4098,2295,91,78677.75131768534,7,16967.39726873011
CMP_050,CUST_0907,2026-05-17,Meta Ads,Personal Care,Awareness,Kolkata,Budget,33,20593.432393082294,127000,4099,2418,133,104840.25002893708,5,8159.229057091762
CMP_039,CUST_1019,2026-03-12,Google Ads,Beverages,Awareness,Hyderabad,Premium,20,94649.48491158398,213570,8358,4349,293,384386.46812620317,1,1926.9226610259807
CMP_092,CUST_0960,2026-07-05,YouTube,Snacks,Product Launch,Chennai,Budget,22,52814.776524016284,242604,5148,1375,46,23749.196543768503,10,11175.789518316016
CMP_148,CUST_0514,2026-02-23,YouTube,Beverages,Conversion,Mumbai,Regular,51,33864.73421123421,107935,2143,675,31,24504.458533399396,5,4247.5236656562765
CMP_044,CUST_0950,2026-07-18,Instagram,Home Care,Seasonal,Delhi,Regular,24,27107.378166983657,145231,5472,2952,73,60878.115571352086,1,783.209345987989
CMP_097,CUST_0153,2026-01-17,Email,Packaged Foods,Product Launch,Kolkata,Budget,55,27623.03736718886,92139,8536,2937,178,146587.26522484535,4,7504.083890147662
CMP_117,CUST_0616,2026-03-18,Meta Ads,Beverages,Retargeting,Delhi,Premium,21,12870.07535631206,106266,2446,1391,69,73854.7471215166,8,14953.980145470441
CMP_021,CUST_1178,2026-09-11,YouTube,Beverages,Retargeting,Delhi,Regular,22,17895.444622534593,85329,1780,1063,32,21121.28324598155,8,7656.981701666857
CMP_096,CUST_0255,2026-02-19,YouTube,Home Care,Awareness,Kolkata,Regular,23,59622.76198160066,397031,9318,4331,205,179240.88191498505,7,10759.292779333402
CMP_147,CUST_0923,2026-08-05,Email,Personal Care,Awareness,Bangalore,Regular,55,30762.555903568275,90538,7193,3195,308,332755.4386491856,7,15125.630420444322
CMP_070,CUST_0204,2026-04-21,Instagram,Packaged Foods,Seasonal,Pune,Premium,45,98976.45495933859,247686,7889,2140,132,159929.93302916051,6,5601.423895071962
CMP_109,CUST_1396,2026-07-04,LinkedIn,Beverages,Awareness,Chennai,Budget,31,93525.82412145339,378031,8162,4798,250,264847.3653267534,1,1896.645780902799
CMP_098,CUST_0988,2026-07-09,LinkedIn,Beverages,Seasonal,Pune,Budget,35,71483.26984122265,167113,4248,2411,143,171217.44856627216,7,9666.1906278544
CMP_042,CUST_1027,2026-08-17,Meta Ads,Snacks,Product Launch,Chennai,Budget,44,89874.85825889137,491435,13396,4777,276,207935.99224849735,1,1435.9448191141012
CMP_141,CUST_1041,2026-03-30,Email,Beverages,Awareness,Bangalore,Budget,45,63002.357440029344,186865,15162,8777,958,1000745.3970439365,1,1272.7760490295786
CMP_107,CUST_0506,2026-04-27,Meta Ads,Packaged Foods,Retargeting,Bangalore,Budget,21,31066.646091436523,97959,2628,1135,68,39357.092728637486,7,5132.709182771482
CMP_107,CUST_0729,2026-09-14,Instagram,Home Care,Retargeting,Bangalore,Regular,30,96875.75070685278,757670,19540,9945,490,452705.304477817,10,10473.26536521912
CMP_120,CUST_0498,2026-09-04,LinkedIn,Personal Care,Product Launch,Chennai,Premium,60,86933.38137591221,487562,10033,4785,202,390139.75281682983,8,29572.17351568601
CMP_094,CUST_0995,2026-01-25,Google Ads,Personal Care,Conversion,Kolkata,Regular,25,10669.79452981751,28852,1304,504,38,45073.49364142329,9,8353.603711118047
CMP_135,CUST_0055,2026-07-02,Instagram,Home Care,Seasonal,Bangalore,Regular,53,90760.73101645372,223768,8114,4105,152,154356.33183852103,3,3935.1755719707708
CMP_048,CUST_0355,2026-08-22,Google Ads,Beverages,Awareness,Kolkata,Regular,22,97494.00704662828,649240,31324,11941,878,1091941.9466648486,2,2641.9435811554763
CMP_085,CUST_0920,2026-07-15,Google Ads,Beverages,Awareness,Chennai,Regular,54,90549.01377547308,261788,13857,5031,378,471075.0007983442,1,1151.213252577206
CMP_034,CUST_0497,2026-01-22,Google Ads,Packaged Foods,Awareness,Hyderabad,Regular,60,18189.804343047017,82585,4041,2043,196,235199.88343825465,6,11044.254556673644
CMP_140,CUST_1275,2026-05-08,Google Ads,Personal Care,Seasonal,Pune,Regular,59,18907.922298182195,140440,6483,2654,138,155857.83373790546,11,15763.872763295913
CMP_138,CUST_1197,2026-09-28,Google Ads,Personal Care,Conversion,Kolkata,Budget,57,79271.9815353987,303422,9340,2847,230,178918.80218310858,3,5965.737154185401
CMP_023,CUST_0742,2026-04-25,Google Ads,Packaged Foods,Retargeting,Pune,Premium,25,47967.961391731296,340768,11087,3049,245,410285.64268523967,5,8100.876803288777
CMP_121,CUST_1269,2026-03-31,Meta Ads,Personal Care,Seasonal,Pune,Budget,49,19107.892257082443,127910,3351,1831,117,72690.47678953796,11,13443.852185806692
CMP_080,CUST_0792,2026-08-01,LinkedIn,Snacks,Retargeting,Bangalore,Regular,38,76994.73511477622,171349,4687,2809,131,169576.27865547006,4,4757.505891381095
CMP_041,CUST_0382,2026-04-06,Google Ads,Beverages,Conversion,Mumbai,Regular,40,10886.965789217433,86556,3681,978,50,48482.86617065426,2,4963.952440404108
CMP_059,CUST_0505,2026-08-06,Meta Ads,Packaged Foods,Conversion,Hyderabad,Regular,43,28936.40364496678,144254,3901,1467,81,75092.5000986136,3,2752.2676123666197
CMP_004,CUST_1197,2026-02-01,Meta Ads,Beverages,Product Launch,Pune,Premium,41,16138.695238052933,64868,2016,801,44,49510.32989790008,11,19435.896227981782
CMP_038,CUST_1372,2026-03-28,LinkedIn,Personal Care,Conversion,Bangalore,Premium,21,58226.68066133664,219582,5984,2678,137,227951.73571300344,7,14309.218534910446
CMP_081,CUST_0235,2026-04-24,Email,Snacks,Awareness,Mumbai,Regular,19,9988.360271129008,26502,2404,749,94,137155.12378758244,10,19450.148942379677
CMP_097,CUST_1046,2026-08-15,YouTube,Beverages,Conversion,Bangalore,Premium,63,15238.803080319283,50893,903,284,4,4352.300856855139,8,16825.484122541195
CMP_077,CUST_0939,2026-03-11,LinkedIn,Beverages,Retargeting,Hyderabad,Regular,28,52669.05862405351,154727,4431,2592,113,137451.55855023177,3,5904.169735414484
CMP_004,CUST_0124,2026-04-02,Google Ads,Beverages,Conversion,Hyderabad,Premium,45,95652.96085045802,259027,7541,3159,240,334213.0671611458,5,8922.308097721914
CMP_073,CUST_0762,2026-07-05,Instagram,Home Care,Product Launch,Kolkata,Regular,19,26193.370837750314,63402,3001,1691,103,93264.28802927806,1,909.1609230493888
CMP_047,CUST_0115,2026-07-15,YouTube,Personal Care,Awareness,Delhi,Regular,49,44982.19870392568,117128,2936,1168,34,21929.034253525824,1,1253.1239308050358
CMP_041,CUST_0775,2026-02-26,Google Ads,Beverages,Retargeting,Bangalore,Budget,21,77007.19357467197,250532,8610,2606,159,134564.64987761126,5,3500.004895394553
CMP_082,CUST_0511,2026-01-07,Email,Packaged Foods,Seasonal,Delhi,Premium,40,20325.248644247025,72438,5873,2435,281,538796.661741023,8,20895.579229440933
CMP_083,CUST_0342,2026-05-12,Meta Ads,Personal Care,Conversion,Chennai,Budget,32,22255.694538407566,101735,2566,1380,72,50646.60297006249,7,11368.717571605885
CMP_050,CUST_0708,2026-05-06,LinkedIn,Beverages,Product Launch,Pune,Regular,46,60447.50929941485,163704,3629,1290,51,65870.52457110885,5,16582.48235291331
CMP_062,CUST_0923,2026-01-16,Instagram,Beverages,Conversion,Chennai,Budget,33,16112.811519958019,39867,1477,454,23,16276.34621655499,3,3756.055261532689
CMP_048,CUST_0765,2026-04-13,Meta Ads,Snacks,Awareness,Bangalore,Budget,36,60941.57948717921,278022,7600,2152,135,104087.46652378066,5,7710.7772676274035
CMP_129,CUST_0563,2026-02-11,Email,Snacks,Retargeting,Hyderabad,Budget,35,65241.383077192404,158115,13380,3621,436,389297.5179924582,9,13262.939563378659
CMP_057,CUST_0006,2026-08-26,Google Ads,Personal Care,Seasonal,Chennai,Budget,58,95778.8246411279,512559,21918,11940,892,852903.5244251965,9,14615.38678334614
CMP_122,CUST_1439,2026-03-11,Email,Snacks,Retargeting,Hyderabad,Premium,63,28965.882875099185,87957,5872,1979,172,279190.6970234328,10,34967.92196842141
CMP_128,CUST_1029,2026-07-05,LinkedIn,Snacks,Product Launch,Pune,Premium,44,22593.50358438918,98236,2199,988,50,108027.8404614821,4,9221.418297348224
CMP_038,CUST_0784,2026-09-08,Email,Snacks,Product Launch,Mumbai,Budget,39,20813.566846090707,61088,4638,1536,93,85365.76442968106,2,4203.936009812082
CMP_125,CUST_0655,2026-04-19,Google Ads,Personal Care,Awareness,Mumbai,Regular,34,23771.448666931403,58335,2646,898,60,73237.41602835979,1,1321.3579482325733
CMP_101,CUST_1389,2026-07-18,Instagram,Snacks,Seasonal,Hyderabad,Regular,22,22540.402545955913,70441,2063,691,34,29755.60311628175,2,3254.1678536033323
CMP_070,CUST_0042,2026-09-29,Email,Packaged Foods,Seasonal,Hyderabad,Premium,24,99631.8768586589,430570,35254,11451,1241,2233973.157095992,10,34232.591442912104
CMP_098,CUST_0817,2026-08-05,Google Ads,Personal Care,Conversion,Chennai,Budget,56,76493.86930553823,195407,10098,5452,321,265632.29202034057,3,2008.05369622397
CMP_005,CUST_0890,2026-08-14,Email,Beverages,Conversion,Hyderabad,Regular,35,85439.31596223709,320236,29930,7737,951,1404523.849118368,2,2451.4098958054124
